A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
5.55	0.045	0.59	0.55602	0.779437	0.35	0.55602	0	ILMN_1679600	10005	ACOT8
7.67	0.077	0.79	0.43376	0.693038	0.62	0.43376	0	ILMN_2367070	23597	ACOT9
8.76	0.233	1.87	0.0675	0.261243	3.5	0.0675	0	ILMN_1658995	23597	ACOT9
7.44	-0.037	-0.3	0.76752	0.899183	0.09	0.76752	0	ILMN_1750158	51	ACOX1
2.89	0.48	2.89	0.00571	0.064699	8.36	0.00571	0	ILMN_1668839	51	ACOX1
1.85	0.261	1.45	0.15419	0.405695	2.09	0.15419	0	ILMN_1765767	51	ACOX1
7.76	-0.013	-0.08	0.93977	0.977775	0.01	0.93977	0	ILMN_1685703	8309	ACOX2
7.67	0.05	0.36	0.72221	0.87522	0.13	0.72221	0	ILMN_1743396	8310	ACOX3
1.48	-0.032	-0.11	0.90914	0.964838	0.01	0.90914	0	NA	NA	NA
9.07	0.091	1.11	0.27306	0.550297	1.23	0.27306	0	ILMN_1669633	52	ACP1
10.02	0.279	2.64	0.01114	0.094724	6.96	0.01114	0	ILMN_2344956	52	ACP1
8.7	-0.052	-0.56	0.57535	0.792034	0.32	0.57535	0	ILMN_2104830	53	ACP2
7.54	-0.718	-3.08	0.00342	0.048356	9.47	0.00342	-1	ILMN_2078599	54	ACP5
5.95	-0.021	-0.22	0.82744	0.927905	0.05	0.82744	0	ILMN_2234343	51205	ACP6
8.56	0.246	2.01	0.04975	0.220237	4.05	0.04975	0	ILMN_1706598	92370	PXYLP1
8.63	0.296	2.51	0.01538	0.114132	6.31	0.01538	0	ILMN_2306955	92370	PXYLP1
3.9	0.59	1.64	0.10743	0.33408	2.69	0.10743	0	ILMN_1758323	55	ACPP
6.19	-0.923	-6.66	0	3.8e-05	44.38	0	-1	ILMN_1728331	93650	ACPT
1.34	0.151	1.86	0.06889	0.264199	3.46	0.06889	0	ILMN_2351906	93650	ACPT
3.21	-0.336	-2.61	0.01211	0.099369	6.79	0.01211	0	ILMN_1705637	49	ACR
5.21	-1.681	-3.13	0.00292	0.044304	9.82	0.00292	-1	ILMN_1784203	84519	ACRBP
5.86	0.052	0.78	0.43982	0.698029	0.61	0.43982	0	ILMN_1666690	93953	GCNA
2.92	-0.519	-2.79	0.00753	0.075189	7.77	0.00753	0	ILMN_1654468	56	ACRV1
1.56	0.114	1.23	0.22319	0.495073	1.52	0.22319	0	ILMN_2320277	56	ACRV1
4.69	-0.478	-2.92	0.00525	0.0617	8.54	0.00525	0	ILMN_2227011	23205	ACSBG1
2.01	-0.007	-0.06	0.95537	0.983427	0	0.95537	0	ILMN_1730002	81616	ACSBG2
1.96	-0.231	-2.64	0.0111	0.094562	6.97	0.0111	0	ILMN_1716832	197322	ACSF3
8.91	-0.012	-0.06	0.95174	0.981894	0	0.95174	0	ILMN_1684585	2180	ACSL1
9.55	-0.004	-0.03	0.97979	0.993327	0	0.97979	0	ILMN_2360705	2181	ACSL3
4.56	0.608	2.5	0.01593	0.116381	6.24	0.01593	0	ILMN_1654414	2181	ACSL3
7.28	0.034	0.22	0.82698	0.927589	0.05	0.82698	0	ILMN_1666096	2181	ACSL3
3.54	0.681	3.69	0.00056	0.016825	13.63	0.00056	1	ILMN_2391458	2182	ACSL4
7.27	0.129	1.97	0.05466	0.232523	3.88	0.05466	0	ILMN_2285506	2182	ACSL4
1.06	-0.054	-0.73	0.47142	0.720395	0.53	0.47142	0	ILMN_1691714	2182	ACSL4
9.41	0.372	2.3	0.02549	0.152116	5.31	0.02549	0	ILMN_1683598	2182	ACSL4
6.3	0.637	2.6	0.01217	0.099636	6.78	0.01217	0	ILMN_2370882	51703	ACSL5
1.84	0.058	0.47	0.63885	0.829198	0.22	0.63885	0	ILMN_2273911	51703	ACSL5
1.18	-0.073	-1.02	0.31231	0.590084	1.04	0.31231	0	ILMN_1807914	51703	ACSL5
2.19	0.523	3.07	0.00347	0.048686	9.44	0.00347	1	ILMN_1678517	51703	ACSL5
9.1	0.196	1.02	0.31425	0.591786	1.03	0.31425	0	ILMN_1705247	51703	ACSL5
2.33	-0.116	-0.43	0.67107	0.846608	0.18	0.67107	0	ILMN_1737418	23305	ACSL6
1.41	0.08	0.49	0.62705	0.822693	0.24	0.62705	0	ILMN_2278242	23305	ACSL6
1.18	0.012	0.11	0.90997	0.965367	0.01	0.90997	0	ILMN_1730025	23305	ACSL6
2.05	-0.307	-2.24	0.02988	0.166564	5	0.02988	0	ILMN_2378555	23305	ACSL6
1.29	0.03	0.44	0.66401	0.842347	0.19	0.66401	0	ILMN_1661434	116285	ACSM1
1.96	-0.196	-1.79	0.0804	0.286307	3.19	0.0804	0	ILMN_1809623	123876	ACSM2A
2.55	0.104	0.76	0.45118	0.706285	0.58	0.45118	0	ILMN_1657592	123876 /// 348158	ACSM2A /// ACSM2B
1.74	0.158	1.89	0.06485	0.255323	3.57	0.06485	0	ILMN_1765912	348158	ACSM2B
2.55	0.216	1.12	0.26865	0.54572	1.25	0.26865	0	ILMN_1746128	348158	ACSM2B
3.18	0.508	2.8	0.00737	0.074296	7.82	0.00737	0	ILMN_1685952	6296	ACSM3
2.34	0.453	2.45	0.018	0.124852	5.99	0.018	0	ILMN_1662738	6296	ACSM3
4.82	0.746	2.78	0.00775	0.076355	7.71	0.00775	0	ILMN_1771084	6296	ACSM3
1.3	0.076	0.98	0.33096	0.606099	0.96	0.33096	0	ILMN_1791923	341392	ACSM4
1.99	0.223	1.21	0.23333	0.507081	1.46	0.23333	0	ILMN_1801698	54988	ACSM5
4.17	0.219	0.88	0.38373	0.652207	0.77	0.38373	0	ILMN_1766966	54988	ACSM5
4.92	-0.2	-1.44	0.1573	0.410017	2.06	0.1573	0	ILMN_2070792	54988	ACSM5
7.47	-0.145	-0.47	0.63921	0.829391	0.22	0.63921	0	ILMN_1752269	84532	ACSS1
3.02	0.34	2.03	0.04807	0.21602	4.11	0.04807	0	ILMN_1697510	55902	ACSS2
1.77	0.018	0.19	0.85004	0.938218	0.04	0.85004	0	ILMN_2254962	55902	ACSS2
9.59	-0.053	-0.59	0.55627	0.779573	0.35	0.55627	0	ILMN_2336595	55902	ACSS2
9.94	-0.068	-0.73	0.4694	0.718761	0.53	0.4694	0	ILMN_1714197	55902	ACSS2
1.19	-0.016	-0.2	0.83879	0.933014	0.04	0.83879	0	ILMN_1742859	55902	ACSS2
2.5	0.588	4.1	0.00015	0.007669	16.83	0.00015	1	ILMN_1659885	79611	ACSS3
3.8	-0.892	-1.11	0.27045	0.547681	1.24	0.27045	0	ILMN_2125869	58	ACTA1
13.57	0.467	2.12	0.03927	0.193738	4.49	0.03927	0	ILMN_1671703	59	ACTA2
13.94	-0.013	-0.3	0.76915	0.900042	0.09	0.76915	0	ILMN_2152131	60	ACTB
13.78	0.146	1.87	0.06782	0.261788	3.49	0.06782	0	ILMN_1777296	60	ACTB
13.97	0.012	0.27	0.7858	0.907825	0.07	0.7858	0	ILMN_2038777	60	ACTB
5.53	0.648	1.54	0.13035	0.370598	2.37	0.13035	0	ILMN_1658660	70	ACTC1
1.54	-0.126	-1.19	0.23984	0.514292	1.42	0.23984	0	NA	NA	NA
14.15	0.02	0.49	0.62512	0.821514	0.24	0.62512	0	ILMN_2053178	71	ACTG1
12.9	0.404	3.05	0.00367	0.050264	9.31	0.00367	0	ILMN_1704961	71	ACTG1
12.11	0.472	0.96	0.34273	0.617268	0.92	0.34273	0	ILMN_1795325	72	ACTG2
9.14	0.114	2.13	0.03863	0.192162	4.52	0.03863	0	ILMN_1749297	86	ACTL6A
8.04	0.228	3.58	0.00079	0.020646	12.8	0.00079	1	ILMN_2328280	86	ACTL6A
2	-0.117	-0.91	0.36777	0.639194	0.83	0.36777	0	ILMN_1657855	51412	ACTL6B
1.32	-0.081	-1.18	0.24283	0.517452	1.4	0.24283	0	ILMN_1717900	10881	ACTL7A
5.25	0.127	0.69	0.49402	0.736208	0.47	0.49402	0	ILMN_1796088	10880	ACTL7B
2.59	0.213	1.62	0.11242	0.341959	2.61	0.11242	0	ILMN_1704078	81569	ACTL8
11.47	-0.052	-0.31	0.7548	0.892857	0.1	0.7548	0	ILMN_2232177	87	ACTN1
5.29	-0.205	-1.23	0.22454	0.496748	1.51	0.22454	0	ILMN_1654422	88	ACTN2
1.86	-0.034	-0.12	0.90793	0.964516	0.01	0.90793	0	ILMN_1665691	89	ACTN3
9.87	0.001	0.01	0.9921	0.997443	0	0.9921	0	ILMN_1725534	81	ACTN4
9.52	0.089	1.46	0.14982	0.399616	2.14	0.14982	0	ILMN_1798254	55860	ACTR10
10.44	0.004	0.08	0.93855	0.977128	0.01	0.93855	0	ILMN_1792314	10121	ACTR1A
8.97	-0.034	-0.41	0.68543	0.854361	0.17	0.68543	0	ILMN_1695821	10120	ACTR1B
11.37	0.029	0.34	0.73556	0.882173	0.12	0.73556	0	ILMN_2388605	10097	ACTR2
8.68	0.406	4.22	0.00011	0.006249	17.78	0.00011	1	ILMN_1657153	10096	ACTR3
3.75	0.553	3.56	0.00084	0.02158	12.65	0.00084	1	ILMN_2260392	57180	ACTR3B
1.86	0.333	3.86	0.00034	0.012131	14.87	0.00034	1	ILMN_2346451	57180	ACTR3B
3.11	-0.144	-0.76	0.45252	0.70703	0.57	0.45252	0	ILMN_1787513	57180	ACTR3B
1.76	-0.064	-0.78	0.4396	0.697873	0.61	0.4396	0	NA	NA	NA
6.63	-0.002	-0.03	0.97904	0.993001	0	0.97904	0	ILMN_1652594	79913	ACTR5
8.75	0.046	0.73	0.46666	0.716516	0.54	0.46666	0	ILMN_1697585	64431	ACTR6
5.59	0.111	1.45	0.15383	0.405227	2.1	0.15383	0	ILMN_1689162	93973	ACTR8
4.62	-0.389	-2.17	0.03452	0.180443	4.73	0.03452	0	ILMN_1815392	139741	ACTRT1
9.85	0.252	3.18	0.00253	0.040752	10.13	0.00253	1	ILMN_1760490	90	ACVR1
3.05	-0.114	-0.92	0.36024	0.633346	0.85	0.36024	0	ILMN_1786544	91	ACVR1B
2.56	0.055	0.46	0.64547	0.833222	0.21	0.64547	0	NA	NA	NA
8.9	-0.102	-1.24	0.21973	0.490964	1.55	0.21973	0	ILMN_2243308	91	ACVR1B
2.29	0.008	0.07	0.94115	0.978284	0.01	0.94115	0	NA	NA	NA
2.14	0.013	0.08	0.94002	0.977895	0.01	0.94002	0	ILMN_1689217	130399	ACVR1C
5.31	0.026	0.19	0.84708	0.936637	0.04	0.84708	0	ILMN_1670912	92	ACVR2A
7.51	-0.133	-1.3	0.19897	0.466099	1.7	0.19897	0	ILMN_2152711	92	ACVR2A
2.41	0.169	0.65	0.52099	0.754397	0.42	0.52099	0	ILMN_1668983	93	ACVR2B
1.28	-0.105	-1.25	0.21821	0.489334	1.56	0.21821	0	ILMN_1824337	93	ACVR2B
7.55	0.029	0.11	0.91011	0.96542	0.01	0.91011	0	ILMN_1807493	94	ACVRL1
7.9	0.011	0.13	0.90042	0.961691	0.02	0.90042	0	ILMN_1683883	95 /// 100526760	ACY1 /// ABHD14A-ACY1
1.93	0.028	0.15	0.88263	0.95346	0.02	0.88263	0	ILMN_1670193	91703	ACY3
5.2	0.034	0.28	0.78329	0.906655	0.08	0.78329	0	ILMN_2319825	97	ACYP1
8.5	0.091	1.14	0.26088	0.537536	1.29	0.26088	0	ILMN_1694233	97	ACYP1
2.89	0.2	1.31	0.19705	0.463725	1.71	0.19705	0	ILMN_1686432	97	ACYP1
3.57	-0.155	-1.09	0.2793	0.556179	1.2	0.2793	0	ILMN_1697550	98	ACYP2
8.2	0.087	0.64	0.52632	0.758225	0.41	0.52632	0	ILMN_2158705	98	ACYP2
8.82	-0.249	-1.44	0.15601	0.40813	2.08	0.15601	0	ILMN_1803686	100	ADA
2.14	0.46	1.83	0.07354	0.273356	3.34	0.07354	0	ILMN_1745108	161931	ADAD2
4.99	0.324	2.29	0.02662	0.155774	5.23	0.02662	0	ILMN_1725043	161823	ADAL
4.44	0.718	3.13	0.00295	0.044499	9.8	0.00295	1	ILMN_2148360	102	ADAM10
8.31	0.318	2.69	0.00978	0.087589	7.23	0.00978	0	ILMN_1718946	102	ADAM10
1.86	0.067	0.31	0.7589	0.894731	0.1	0.7589	0	ILMN_1711374	4185	ADAM11
8.28	-0.572	-0.65	0.51672	0.75146	0.43	0.51672	0	ILMN_1726266	8038	ADAM12
4.91	-0.235	-0.44	0.66515	0.843084	0.19	0.66515	0	ILMN_1705689	8038	ADAM12
4.44	0.148	0.19	0.85154	0.938889	0.04	0.85154	0	ILMN_1785393	8038	ADAM12
7.5	0.189	1.58	0.12139	0.356795	2.48	0.12139	0	ILMN_2384544	8751	ADAM15
11.2	0.049	0.42	0.67542	0.849111	0.18	0.67542	0	ILMN_1756920	8751	ADAM15
5.63	-0.043	-0.38	0.70795	0.867512	0.14	0.70795	0	NA	NA	NA
6.68	0.059	0.42	0.67975	0.851645	0.17	0.67975	0	ILMN_1751500	8751	ADAM15
7.88	-0.389	-4.68	2e-05	0.002466	21.9	2e-05	-1	ILMN_2121068	6868	ADAM17
5.91	-0.007	-0.07	0.94332	0.979092	0.01	0.94332	0	ILMN_1765779	6868	ADAM17
1.46	0.255	2.92	0.00534	0.062266	8.5	0.00534	0	ILMN_2201386	8749	ADAM18
2.55	-0.266	-2.05	0.04556	0.209722	4.21	0.04556	0	NA	NA	NA
1.77	-0.103	-0.75	0.45869	0.711115	0.56	0.45869	0	ILMN_1788481	8728	ADAM19
10.46	-0.27	-0.72	0.47759	0.725175	0.51	0.47759	0	ILMN_1713751	8728	ADAM19
2.53	-0.042	-0.35	0.72685	0.877254	0.12	0.72685	0	ILMN_1662675	2515	ADAM2
1.33	0.222	2.59	0.01257	0.101627	6.71	0.01257	0	ILMN_1737629	8748	ADAM20
3.05	-0.189	-1.26	0.21452	0.484655	1.58	0.21452	0	ILMN_1812112	8747	ADAM21
1.36	0.239	3.14	0.00287	0.043769	9.85	0.00287	1	ILMN_1675210	53616	ADAM22
1.23	-0.142	-2.41	0.01953	0.130706	5.83	0.01953	0	ILMN_1706302	53616	ADAM22
2.3	-0.112	-0.92	0.36109	0.634008	0.85	0.36109	0	ILMN_2351754	53616	ADAM22
6.38	0.05	0.15	0.87842	0.951167	0.02	0.87842	0	ILMN_2060086	8745	ADAM23
3.52	0.299	0.9	0.37406	0.644165	0.8	0.37406	0	ILMN_1664236	10863	ADAM28
3.83	0.045	0.2	0.84571	0.936048	0.04	0.84571	0	ILMN_1664631	10863	ADAM28
2.71	0.068	0.26	0.79614	0.912449	0.07	0.79614	0	ILMN_1802100	10863	ADAM28
1.77	0.04	0.39	0.69971	0.86284	0.15	0.69971	0	ILMN_2194158	11086	ADAM29
1.65	0.166	1.79	0.08036	0.286229	3.19	0.08036	0	ILMN_2100871	11085	ADAM30
2.01	-0.225	-1.6	0.11591	0.348011	2.56	0.11591	0	NA	NA	NA
3.75	0.353	1.7	0.0946	0.311902	2.91	0.0946	0	ILMN_1806841	203102	ADAM32
3.2	0.029	0.14	0.89124	0.957698	0.02	0.89124	0	ILMN_1798045	203102	ADAM32
1.66	0.128	1.13	0.26565	0.542709	1.27	0.26565	0	ILMN_2293012	203102	ADAM32
4.89	0.228	0.94	0.35269	0.626863	0.88	0.35269	0	ILMN_1651657	80332	ADAM33
4.37	0.068	0.29	0.77411	0.902386	0.08	0.77411	0	ILMN_1671297	80332	ADAM33
1.46	0.033	0.46	0.64986	0.835498	0.21	0.64986	0	ILMN_1795204	1587	ADAM3A
1.29	0.032	0.47	0.64256	0.831432	0.22	0.64256	0	NA	NA	NA
1.41	0.082	0.88	0.38572	0.654241	0.77	0.38572	0	NA	NA	NA
1.35	-0.107	-1.5	0.13889	0.383291	2.26	0.13889	0	ILMN_2302214	255926	ADAM5
2.56	0.214	1.38	0.17342	0.432696	1.91	0.17342	0	ILMN_1783312	8755	ADAM6
1.71	-0.02	-0.23	0.81926	0.924118	0.05	0.81926	0	ILMN_2143210	8755	ADAM6
4.33	0.013	0.06	0.95223	0.982112	0	0.95223	0	ILMN_1750294	8756	ADAM7
6.76	-1.367	-3.9	0.00029	0.011239	15.21	0.00029	-1	ILMN_1708348	101	ADAM8
7.83	0.451	2.78	0.00773	0.076309	7.72	0.00773	0	ILMN_1727524	8754	ADAM9
4.25	-0.263	-0.93	0.35476	0.628757	0.87	0.35476	0	ILMN_1716909	27299	ADAMDEC1
5.82	-0.564	-1.63	0.11049	0.339192	2.64	0.11049	0	ILMN_2103107	27299	ADAMDEC1
11.37	0.269	1.78	0.08074	0.286731	3.18	0.08074	0	ILMN_1673566	9510	ADAMTS1
2.12	-0.081	-0.72	0.47232	0.721063	0.52	0.47232	0	ILMN_1751168	81794	ADAMTS10
1.6	0.07	0.89	0.37637	0.646101	0.8	0.37637	0	ILMN_1660970	81792	ADAMTS12
2.19	-0.258	-2.11	0.04029	0.196176	4.44	0.04029	0	ILMN_1787386	11093	ADAMTS13
3.94	-0.186	-1.57	0.1233	0.359515	2.46	0.1233	0	ILMN_2413732	11093	ADAMTS13
2.41	-0.344	-2.88	0.00591	0.065885	8.29	0.00591	0	NA	NA	NA
1.3	-0.005	-0.06	0.95028	0.981462	0	0.95028	0	ILMN_1676452	140766	ADAMTS14
2.6	-0.091	-0.73	0.46983	0.719071	0.53	0.46983	0	ILMN_2358134	140766	ADAMTS14
2.29	-0.023	-0.16	0.87078	0.947397	0.03	0.87078	0	ILMN_1683781	170689	ADAMTS15
1.86	0.025	0.23	0.81899	0.923966	0.05	0.81899	0	NA	NA	NA
3.55	-0.132	-0.97	0.33813	0.613203	0.94	0.33813	0	ILMN_1682989	170691	ADAMTS17
2.81	0.139	0.91	0.36959	0.640722	0.82	0.36959	0	ILMN_1739872	170692	ADAMTS18
1.95	0.245	0.84	0.40648	0.671463	0.7	0.40648	0	ILMN_1770152	170692	ADAMTS18
6.09	0.188	1.01	0.31651	0.594148	1.02	0.31651	0	ILMN_1656171	171019	ADAMTS19
8.56	-0.077	-0.27	0.79187	0.910813	0.07	0.79187	0	ILMN_1796628	9509	ADAMTS2
7.34	0.046	0.14	0.88846	0.956133	0.02	0.88846	0	ILMN_1811765	9509	ADAMTS2
1.54	0.032	0.37	0.71238	0.87003	0.14	0.71238	0	ILMN_1787908	80070	ADAMTS20
1.08	-0.01	-0.13	0.8969	0.960071	0.02	0.8969	0	ILMN_1651717	80070	ADAMTS20
1.81	0.396	2.08	0.04323	0.204281	4.31	0.04323	0	ILMN_1703803	9508	ADAMTS3
2.8	-0.374	-1.58	0.12056	0.355474	2.5	0.12056	0	ILMN_2092933	9507	ADAMTS4
9.9	0.136	0.46	0.64614	0.833597	0.21	0.64614	0	ILMN_1681886	11096	ADAMTS5
5.54	0.509	1.52	0.13539	0.377866	2.31	0.13539	0	ILMN_1767362	11174	ADAMTS6
4.09	0.19	0.54	0.59215	0.802653	0.29	0.59215	0	ILMN_2211790	11173	ADAMTS7
7.47	0.432	1.79	0.0796	0.284882	3.21	0.0796	0	ILMN_1672403	11095	ADAMTS8
8.79	0.583	2.91	0.00542	0.062684	8.47	0.00542	0	ILMN_1805543	56999	ADAMTS9
1.45	-0.327	-4.09	0.00016	0.007872	16.69	0.00016	-1	NA	NA	NA
3.57	0.433	2.31	0.02531	0.151505	5.32	0.02531	0	ILMN_1727084	92949	ADAMTSL1
3.83	0.264	1.86	0.06898	0.264496	3.46	0.06898	0	ILMN_1705250	92949	ADAMTSL1
1.25	0.03	0.35	0.72756	0.877646	0.12	0.72756	0	ILMN_1722621	92949	ADAMTSL1
4.89	0.155	0.95	0.34924	0.623959	0.89	0.34924	0	ILMN_1721495	9719	ADAMTSL2
4.17	-0.134	-0.49	0.62913	0.823754	0.24	0.62913	0	ILMN_1798690	57188	ADAMTSL3
10.05	-0.016	-0.08	0.93302	0.974415	0.01	0.93302	0	ILMN_1687035	54507	ADAMTSL4
6.61	-0.673	-2.83	0.00678	0.071067	7.99	0.00678	0	ILMN_1777683	54507	ADAMTSL4
10.08	-0.126	-0.66	0.51075	0.747898	0.44	0.51075	0	ILMN_1762294	54507	ADAMTSL4
7.15	-0.18	-0.88	0.38146	0.650446	0.78	0.38146	0	ILMN_1793040	339366	ADAMTSL5
9.61	0.033	0.19	0.84676	0.936548	0.04	0.84676	0	ILMN_1763000	55803	ADAP2
11.45	-0.147	-2.55	0.01394	0.107924	6.5	0.01394	0	ILMN_1776777	103	ADAR
2.31	-0.286	-1.91	0.06204	0.248926	3.65	0.06204	0	ILMN_1706963	103	ADAR
10.21	-0.081	-1	0.32273	0.599438	1	0.32273	0	ILMN_2320964	103	ADAR
4.35	0.303	1.23	0.22464	0.4969	1.51	0.22464	0	ILMN_1697628	104	ADARB1
7.36	-0.104	-0.59	0.55514	0.778806	0.35	0.55514	0	ILMN_2319326	104	ADARB1
2.89	0.129	0.85	0.40146	0.667467	0.72	0.40146	0	ILMN_1657442	104	ADARB1
9.65	-0.055	-0.34	0.73369	0.881209	0.12	0.73369	0	ILMN_1679797	104	ADARB1
2.17	-0.267	-1.71	0.09301	0.309366	2.94	0.09301	0	ILMN_1749493	105	ADARB2
7.91	0.03	0.47	0.63769	0.828433	0.22	0.63769	0	ILMN_1657139	23536	ADAT1
5.29	-0.104	-0.8	0.42608	0.687445	0.64	0.42608	0	ILMN_1806275	113179	ADAT3
4.22	-0.097	-0.39	0.69955	0.862721	0.15	0.69955	0	ILMN_1659599	113451	AZIN2
6.84	-0.04	-0.38	0.70729	0.86714	0.14	0.70729	0	ILMN_1698777	57143	ADCK1
8.75	-0.176	-2.29	0.02656	0.155669	5.23	0.02656	0	ILMN_1663132	90956	ADCK2
5.99	-0.183	-1.46	0.14965	0.399416	2.14	0.14965	0	ILMN_1700349	79934	COQ8B
5.35	-0.042	-0.46	0.64467	0.832832	0.22	0.64467	0	ILMN_1761309	203054	ADCK5
8.14	0.102	0.27	0.7893	0.909802	0.07	0.7893	0	ILMN_2120555	107	ADCY1
6.12	-0.019	-0.05	0.95724	0.984168	0	0.95724	0	ILMN_1742073	107	ADCY1
5.54	-0.048	-0.48	0.63104	0.824455	0.23	0.63104	0	ILMN_1810691	108	ADCY2
11.99	-0.076	-0.65	0.52111	0.754453	0.42	0.52111	0	ILMN_1676893	109	ADCY3
8.28	0.547	2.26	0.02812	0.160964	5.12	0.02812	0	ILMN_2148944	196883	ADCY4
2	0.214	1.08	0.28554	0.562889	1.17	0.28554	0	ILMN_1708588	111	ADCY5
6.05	0.176	1.09	0.27999	0.556919	1.19	0.27999	0	ILMN_2311674	112	ADCY6
7.12	0.011	0.06	0.95127	0.981666	0	0.95127	0	ILMN_1685156	112	ADCY6
7.38	-0.313	-1.99	0.05211	0.226299	3.96	0.05211	0	ILMN_1655935	113	ADCY7
1.97	-0.104	-0.95	0.3463	0.620895	0.9	0.3463	0	ILMN_1754440	114	ADCY8
7.99	-0.191	-0.91	0.36613	0.638142	0.83	0.36613	0	ILMN_1654287	115	ADCY9
4.46	-0.045	-0.29	0.77179	0.901316	0.09	0.77179	0	ILMN_1763344	116	ADCYAP1
1.5	0.031	0.35	0.72859	0.878232	0.12	0.72859	0	ILMN_1711736	117	ADCYAP1R1
6.77	0.207	1.97	0.05412	0.231447	3.89	0.05412	0	ILMN_2356786	118	ADD1
12.24	0.095	1.49	0.14302	0.38954	2.22	0.14302	0	ILMN_1759252	118	ADD1
1.33	0.119	1.57	0.12216	0.358136	2.47	0.12216	0	ILMN_2336146	119	ADD2
1.3	-0.104	-1.16	0.25193	0.528015	1.34	0.25193	0	ILMN_2286339	119	ADD2
2.91	-0.011	-0.1	0.92202	0.970465	0.01	0.92202	0	ILMN_1694133	119	ADD2
2.72	0.67	3.27	0.00196	0.035264	10.7	0.00196	1	ILMN_1678501	120	ADD3
6.13	-0.119	-0.47	0.63823	0.82877	0.22	0.63823	0	ILMN_1787378	120	ADD3
10.19	0.097	0.84	0.40361	0.66921	0.71	0.40361	0	ILMN_1814526	120	ADD3
9.05	0.14	0.89	0.37993	0.648763	0.79	0.37993	0	ILMN_2311278	120	ADD3
6.33	0.529	1.21	0.23258	0.506222	1.46	0.23258	0	ILMN_1764309	124	ADH1A
2.94	0.722	2.14	0.03717	0.187888	4.59	0.03717	0	ILMN_1811598	125	ADH1B
1.92	0.403	1.22	0.23	0.503433	1.48	0.23	0	ILMN_1740717	126	ADH1C
2.41	0.371	2.08	0.04245	0.202297	4.34	0.04245	0	ILMN_2136010	127	ADH4
1.61	0.034	0.41	0.6842	0.853715	0.17	0.6842	0	ILMN_1797912	127	ADH4
6.55	0.18	1.41	0.16341	0.418831	2	0.16341	0	ILMN_1738604	128	ADH5
2.58	0.107	0.87	0.38763	0.655656	0.76	0.38763	0	ILMN_1691175	130	ADH6
8.05	-0.13	-0.45	0.65663	0.838724	0.2	0.65663	0	ILMN_1702858	137872	ADHFE1
6.71	-0.078	-0.27	0.79146	0.910755	0.07	0.79146	0	ILMN_2363634	137872	ADHFE1
5.58	0.588	3.24	0.00214	0.037166	10.51	0.00214	1	ILMN_1813975	55256	ADI1
2.89	0.148	1.08	0.284	0.561356	1.17	0.284	0	ILMN_1743331	149685	ADIG
3.64	-0.047	-0.33	0.7422	0.885771	0.11	0.7422	0	ILMN_1775045	9370	ADIPOQ
9.34	-0.517	-3.04	0.00377	0.050965	9.26	0.00377	0	ILMN_2096322	51094	ADIPOR1
10.33	-0.472	-2.73	0.0088	0.082361	7.45	0.0088	0	ILMN_1688322	51094	ADIPOR1
9.64	-0.28	-4.12	0.00014	0.00735	17	0.00014	-1	ILMN_2224833	79602	ADIPOR2
9.18	-0.256	-1.78	0.08068	0.28666	3.18	0.08068	0	ILMN_2358626	132	ADK
4.71	-0.126	-0.48	0.63553	0.827191	0.23	0.63553	0	ILMN_1768062	132	ADK
1.12	0.171	2.4	0.02046	0.134049	5.74	0.02046	0	ILMN_2358628	132	ADK
5.38	0.152	0.7	0.48924	0.732642	0.49	0.48924	0	ILMN_1801020	132	ADK
13.05	-0.058	-0.38	0.70547	0.866017	0.14	0.70547	0	ILMN_1708934	133	ADM
6.54	-0.21	-1.86	0.06819	0.262573	3.48	0.06819	0	ILMN_1702933	79924	ADM2
8.23	0.118	1.71	0.09421	0.311206	2.91	0.09421	0	ILMN_1657993	23394	ADNP
5.19	0.522	3.27	0.00198	0.035492	10.68	0.00198	1	ILMN_1666019	23394	ADNP
8	-0.125	-2.33	0.02384	0.146361	5.44	0.02384	0	ILMN_2080751	22850	ADNP2
8.48	0.012	0.2	0.84428	0.935558	0.04	0.84428	0	ILMN_1690352	84890	ADO
1.14	-0.172	-2.1	0.04127	0.198847	4.39	0.04127	0	ILMN_2275396	134	ADORA1
2.44	0.032	0.14	0.88891	0.956565	0.02	0.88891	0	ILMN_2373444	134	ADORA1
5.93	0.024	0.09	0.93108	0.974011	0.01	0.93108	0	ILMN_1747227	134	ADORA1
5.77	-0.518	-2.63	0.0113	0.09537	6.93	0.0113	0	ILMN_1807372	135	ADORA2A
7.1	-0.345	-1.29	0.20349	0.471146	1.66	0.20349	0	ILMN_1703946	136	ADORA2B
8.33	-0.353	-1.37	0.1771	0.43672	1.88	0.1771	0	ILMN_1733259	57413	TMIGD3
7.52	0.15	0.92	0.36123	0.634039	0.85	0.36123	0	ILMN_1730710	140	ADORA3
8.83	-0.188	-1.8	0.07742	0.280839	3.25	0.07742	0	ILMN_1793959	83440	ADPGK
4.98	-0.157	-1.46	0.14973	0.39949	2.14	0.14973	0	ILMN_1794512	141	ADPRH
1.69	-0.041	-0.43	0.66775	0.844528	0.19	0.66775	0	ILMN_1795788	113622	ADPRHL1
5.08	-0.231	-1.11	0.27389	0.551053	1.22	0.27389	0	ILMN_1760335	113622	ADPRHL1
