A	Coef	t	p.value	p.value.adj	F	F.p.value	PEvsC	Genes.PROBEID	Genes.ENTREZID	Genes.SYMBOL
1.67	0.133	1.61	0.1131	0.592688	2.58	0.1131	0	NA	NA	NA
2.71	-0.127	-0.7	0.48849	0.884086	0.49	0.48849	0	NA	NA	NA
1.92	-0.097	-0.91	0.36875	0.829981	0.82	0.36875	0	NA	NA	NA
1.55	0.102	1.51	0.13497	0.631165	2.29	0.13497	0	ILMN_1669031	1130	LYST
8.3	-0.248	-1.78	0.08017	0.527469	3.16	0.08017	0	ILMN_1720771	8676	STX11
6.53	0.183	0.93	0.35838	0.825554	0.86	0.35838	0	ILMN_1692539	23616	SH3BP1
1.93	-0.081	-0.88	0.38285	0.837771	0.77	0.38285	0	ILMN_1746292	401039	LINC01940
2.04	-0.188	-1.31	0.19587	0.709099	1.71	0.19587	0	NA	NA	NA
1.99	0.188	1.21	0.23074	0.739267	1.47	0.23074	0	ILMN_1739714	80274	SCUBE1
3.21	-0.255	-0.69	0.49132	0.885489	0.48	0.49132	0	ILMN_1753371	171423	PDIA3P1
8.15	-0.244	-2.74	0.00812	0.185188	7.49	0.00812	0	ILMN_1782045	2288	FKBP4
2.09	-0.042	-0.32	0.75147	0.958318	0.1	0.75147	0	NA	NA	NA
4.1	-0.022	-0.13	0.90031	0.985371	0.02	0.90031	0	ILMN_1735064	90673	PPP1R3E
9.88	0.16	1.96	0.05441	0.456376	3.85	0.05441	0	ILMN_1770885	10063	COX17
1.46	0.01	0.15	0.88101	0.982781	0.02	0.88101	0	NA	NA	NA
2	-0.062	-0.61	0.54629	0.90548	0.37	0.54629	0	NA	NA	NA
1.89	0.075	0.94	0.35119	0.823142	0.88	0.35119	0	NA	NA	NA
6.23	0.399	2.77	0.00738	0.175682	7.68	0.00738	0	ILMN_1801516	2817	GPC1
5.96	-0.038	-0.21	0.83474	0.974703	0.04	0.83474	0	ILMN_1753196	9232	PTTG1
2.13	0.087	0.82	0.41263	0.852218	0.68	0.41263	0	NA	NA	NA
1.5	-0.07	-1.14	0.26016	0.764891	1.29	0.26016	0	ILMN_1653766	6369	CCL24
1.7	0.123	1.42	0.16047	0.669174	2.02	0.16047	0	NA	NA	NA
1.55	0.244	2.52	0.01441	0.247201	6.34	0.01441	0	NA	NA	NA
1.61	-0.055	-0.81	0.41916	0.855433	0.66	0.41916	0	NA	NA	NA
5.66	-0.172	-0.89	0.37642	0.834168	0.79	0.37642	0	ILMN_1811433	6132	RPL8
1.85	0.207	2.38	0.02066	0.294878	5.64	0.02066	0	ILMN_1697845	2797	GNRH2
1.6	-0.021	-0.26	0.79678	0.967647	0.07	0.79678	0	NA	NA	NA
5.86	0.387	2.51	0.01465	0.248794	6.31	0.01465	0	ILMN_1790962	126432	RINL
2.31	-0.066	-0.47	0.64291	0.932909	0.22	0.64291	0	NA	NA	NA
9.53	-0.12	-0.65	0.51936	0.896582	0.42	0.51936	0	ILMN_1701855	5501	PPP1CC
1.7	-0.059	-0.7	0.48525	0.882808	0.49	0.48525	0	ILMN_1700267	54576	UGT1A8
2.19	0.144	1.36	0.17733	0.68912	1.86	0.17733	0	NA	NA	NA
1.44	-0.052	-0.79	0.4337	0.863117	0.62	0.4337	0	ILMN_1658845	3024	HIST1H1A
1.32	-0.05	-0.8	0.42496	0.859334	0.65	0.42496	0	NA	NA	NA
1.52	-0.029	-0.36	0.71703	0.949708	0.13	0.71703	0	ILMN_1757355	26272	FBXO4
3.78	-0.364	-1.37	0.17536	0.686732	1.88	0.17536	0	ILMN_1723142	79109	MAPKAP1
3.9	0.143	0.73	0.46837	0.875828	0.53	0.46837	0	ILMN_1653712	91373	UAP1L1
7.72	-0.177	-1.75	0.08586	0.539442	3.05	0.08586	0	ILMN_1814122	9656	MDC1
1.83	0.149	1.51	0.13588	0.632352	2.28	0.13588	0	ILMN_1760542	5682	PSMA1
7.61	0.347	3.94	0.00021	0.021943	15.54	0.00021	1	ILMN_1765649	3661	IRF3
1.73	0.068	1.08	0.28372	0.784232	1.17	0.28372	0	NA	NA	NA
1.52	0.044	0.25	0.80667	0.969709	0.06	0.80667	0	ILMN_1695924	11012	KLK11
2.42	0.125	1.07	0.29047	0.789066	1.14	0.29047	0	NA	NA	NA
1.75	0.059	0.67	0.50288	0.889752	0.45	0.50288	0	ILMN_1716070	6656	SOX1
2.05	0.034	0.28	0.77852	0.962547	0.08	0.77852	0	NA	NA	NA
2.22	-0.002	-0.02	0.98115	0.998475	0	0.98115	0	NA	NA	NA
8.38	0.003	0.03	0.97801	0.997963	0	0.97801	0	ILMN_1801822	147339	C18orf25
1.57	0.046	0.48	0.63122	0.930597	0.23	0.63122	0	ILMN_1751975	247	ALOX15B
3.1	-0.166	-1.09	0.27916	0.780898	1.19	0.27916	0	NA	NA	NA
2.15	0.015	0.15	0.88282	0.982976	0.02	0.88282	0	NA	NA	NA
1.93	0.166	1.49	0.14244	0.641747	2.21	0.14244	0	NA	NA	NA
2.11	0.238	2.1	0.0398	0.397943	4.41	0.0398	0	NA	NA	NA
2.35	-0.269	-2.15	0.0356	0.378505	4.62	0.0356	0	NA	NA	NA
2.47	0.123	0.77	0.44622	0.867476	0.59	0.44622	0	NA	NA	NA
1.31	-0.075	-1.08	0.28494	0.784695	1.16	0.28494	0	ILMN_1708583	26338	OR5L2
2.39	0.012	0.09	0.93199	0.99118	0.01	0.93199	0	NA	NA	NA
2.05	0.067	0.6	0.5507	0.907045	0.36	0.5507	0	NA	NA	NA
2.22	0.079	0.62	0.53701	0.902268	0.39	0.53701	0	NA	NA	NA
1.74	0.007	0.06	0.95113	0.993786	0	0.95113	0	NA	NA	NA
2.07	0.169	1.63	0.10726	0.581365	2.67	0.10726	0	NA	NA	NA
1.94	0.151	1.29	0.20065	0.712438	1.67	0.20065	0	ILMN_1787208	100132979	GOLGA8DP
2.59	-0.046	-0.33	0.73965	0.955152	0.11	0.73965	0	NA	NA	NA
4.45	0.001	0	0.99633	0.999631	0	0.99633	0	ILMN_1804419	4033	LRMP
1.5	0.054	0.63	0.53203	0.901014	0.39	0.53203	0	NA	NA	NA
1.71	0.096	0.86	0.39199	0.842701	0.74	0.39199	0	NA	NA	NA
2.09	-0.068	-0.62	0.53904	0.903056	0.38	0.53904	0	ILMN_1756328	84193	SETD3
6.64	-0.155	-0.47	0.64052	0.932267	0.22	0.64052	0	ILMN_1693136	10490	VTI1B
2.07	-0.048	-0.43	0.66957	0.93869	0.18	0.66957	0	NA	NA	NA
2.31	0.362	2.87	0.00567	0.150732	8.22	0.00567	0	NA	NA	NA
7.07	0.204	1.74	0.08663	0.540929	3.03	0.08663	0	NA	NA	NA
1.82	0.018	0.18	0.85771	0.977962	0.03	0.85771	0	ILMN_1716967	122665	RNASE8
2.46	-0.088	-0.7	0.48742	0.883562	0.49	0.48742	0	ILMN_1797391	10864	SLC22A7
4.59	-0.134	-0.51	0.61013	0.925166	0.26	0.61013	0	ILMN_1765222	79587	CARS2
4.6	-0.297	-1.55	0.12551	0.616145	2.41	0.12551	0	ILMN_1809034	283459	GATC
1.51	0.112	1.49	0.14081	0.639108	2.23	0.14081	0	ILMN_1735115	2346	FOLH1
5.02	0.658	1.98	0.05252	0.44885	3.91	0.05252	0	ILMN_1677684	118663	BTBD16
5.7	0.226	2.75	0.00773	0.18111	7.58	0.00773	0	ILMN_1713129	7270	TTF1
2.14	0.118	0.95	0.34507	0.819768	0.91	0.34507	0	ILMN_1681003	399979	SNX19
1.6	0.052	0.55	0.58661	0.917088	0.3	0.58661	0	NA	NA	NA
9.43	0.181	1.62	0.11052	0.587585	2.62	0.11052	0	ILMN_1715179	6627	SNRPA1
1.89	0.117	1.1	0.27754	0.779384	1.2	0.27754	0	NA	NA	NA
2.23	0.085	0.69	0.49092	0.885229	0.48	0.49092	0	NA	NA	NA
8.29	0.067	0.9	0.3709	0.831616	0.81	0.3709	0	ILMN_1796210	23082	PPRC1
2.17	0.166	1.42	0.1614	0.670406	2.01	0.1614	0	ILMN_1686416	80852	GRIP2
1.97	-0.128	-1.45	0.15132	0.655778	2.11	0.15132	0	NA	NA	NA
10.58	0.315	1.97	0.05379	0.453986	3.87	0.05379	0	ILMN_1764850	3241	HPCAL1
1.69	-0.045	-0.44	0.65792	0.936375	0.2	0.65792	0	NA	NA	NA
2.03	0.224	1.92	0.06008	0.472826	3.67	0.06008	0	NA	NA	NA
6.68	0.254	1.86	0.06702	0.492657	3.48	0.06702	0	ILMN_1671933	29899	GPSM2
2.59	0.306	1.47	0.14668	0.649116	2.16	0.14668	0	NA	NA	NA
2.02	0.074	0.67	0.50244	0.889501	0.46	0.50244	0	NA	NA	NA
1.87	0.131	1.39	0.16827	0.678708	1.94	0.16827	0	NA	NA	NA
3.22	0.228	1.29	0.20206	0.71378	1.66	0.20206	0	NA	NA	NA
1.93	-0.019	-0.13	0.89524	0.984711	0.02	0.89524	0	NA	NA	NA
2.11	0.177	1.6	0.11397	0.593951	2.57	0.11397	0	NA	NA	NA
6.48	-0.077	-0.6	0.54774	0.906036	0.37	0.54774	0	ILMN_1765146	3455	IFNAR2
1.77	0.126	1.37	0.17467	0.68572	1.89	0.17467	0	ILMN_1747397	23428	SLC7A8
2.19	0.05	0.5	0.62153	0.927341	0.25	0.62153	0	NA	NA	NA
2.13	0.061	0.46	0.65011	0.934454	0.21	0.65011	0	NA	NA	NA
1.92	-0.063	-0.59	0.55919	0.908931	0.34	0.55919	0	NA	NA	NA
2.6	0.225	0.96	0.34133	0.817564	0.92	0.34133	0	NA	NA	NA
2.54	-0.08	-0.52	0.60318	0.923164	0.27	0.60318	0	ILMN_1723287	28968	SLC6A16
7.13	0.295	2.81	0.00669	0.165788	7.88	0.00669	0	ILMN_1779530	57511	COG6
3.01	0.316	1.12	0.26525	0.768781	1.26	0.26525	0	ILMN_1720266	55345	ZGRF1
1.72	-0.013	-0.13	0.89453	0.984448	0.02	0.89453	0	NA	NA	NA
5.88	-0.147	-0.74	0.46458	0.874607	0.54	0.46458	0	ILMN_1741976	56916	SMARCAD1
9.88	0.145	1.71	0.09157	0.552111	2.94	0.09157	0	ILMN_1781097	23190	UBXN4
2.13	0.078	0.64	0.52749	0.899287	0.4	0.52749	0	ILMN_1684983	78990	OTUB2
6.64	0.461	3.51	0.00085	0.05033	12.3	0.00085	0	ILMN_1675387	3987	LIMS1
2.54	0.23	1.31	0.19629	0.709614	1.71	0.19629	0	ILMN_1656404	90987	ZNF251
2.09	0.1	0.76	0.44869	0.868366	0.58	0.44869	0	NA	NA	NA
1.93	-0.107	-1	0.32183	0.807549	1	0.32183	0	ILMN_1833797	100507362	LINC01015
2.39	-0.148	-0.88	0.38335	0.838008	0.77	0.38335	0	ILMN_1714449	219438	OR5D18
4.1	-0.263	-1.68	0.09727	0.564343	2.84	0.09727	0	ILMN_1757342	54870	QRICH1
1.6	0.162	2.04	0.04594	0.424198	4.15	0.04594	0	NA	NA	NA
1.42	0.009	0.12	0.90182	0.985631	0.02	0.90182	0	NA	NA	NA
1.62	0.127	1.74	0.08734	0.542404	3.02	0.08734	0	NA	NA	NA
2.44	0.018	0.12	0.90422	0.986268	0.01	0.90422	0	NA	NA	NA
11.1	-0.114	-1.83	0.07199	0.506934	3.35	0.07199	0	ILMN_1781094	1340	COX6B1
2.87	-0.298	-1.51	0.13653	0.633399	2.28	0.13653	0	ILMN_1661658	333929	SNAI3
2.02	0.073	0.73	0.47046	0.877121	0.53	0.47046	0	NA	NA	NA
1.61	-0.191	-1.81	0.07461	0.513436	3.29	0.07461	0	ILMN_1703425	100507206	LINC00943
1.61	0.002	0.03	0.97517	0.997891	0	0.97517	0	NA	NA	NA
8.9	0.137	2.4	0.0194	0.286652	5.76	0.0194	0	ILMN_1784352	83605	CCM2
5.42	-0.169	-1.52	0.13437	0.630228	2.3	0.13437	0	ILMN_1691526	79109	MAPKAP1
2.19	0.07	0.56	0.57672	0.914211	0.31	0.57672	0	NA	NA	NA
1.49	-0.059	-0.77	0.445	0.867072	0.59	0.445	0	ILMN_1798727	285622	NBPF22P
1.48	-0.031	-0.4	0.68741	0.94327	0.16	0.68741	0	NA	NA	NA
1.74	-0.066	-0.74	0.46483	0.874607	0.54	0.46483	0	NA	NA	NA
8.72	-0.096	-0.92	0.36	0.826162	0.85	0.36	0	ILMN_1794230	51282	SCAND1
1.73	0.152	1.96	0.05458	0.456418	3.84	0.05458	0	ILMN_1714895	260341	TFAMP1
5.18	0.578	2.5	0.01495	0.251367	6.27	0.01495	0	ILMN_1676067	56920	SEMA3G
2.21	-0.063	-0.49	0.62884	0.929855	0.24	0.62884	0	NA	NA	NA
1.41	-0.107	-1.26	0.21141	0.723289	1.59	0.21141	0	ILMN_1891270	283953	TMEM114
6.34	-0.203	-1.83	0.07285	0.509117	3.33	0.07285	0	NA	NA	NA
1.61	-0.051	-0.63	0.53	0.900381	0.4	0.53	0	ILMN_1742068	343071	PRAMEF10
3.03	0.287	1.86	0.06701	0.492657	3.48	0.06701	0	NA	NA	NA
2.34	-0.047	-0.43	0.66616	0.937588	0.19	0.66616	0	ILMN_1835679	100288323	KRTAP21-3
1.58	0.128	1.38	0.17319	0.683938	1.9	0.17319	0	ILMN_1777424	2543	GAGE1
6.03	-0.242	-2.33	0.02325	0.310649	5.42	0.02325	0	NA	NA	NA
7.47	0.328	3.05	0.00335	0.10998	9.32	0.00335	0	ILMN_1734254	54989	ZNF770
6.21	-0.534	-1.95	0.05558	0.459657	3.81	0.05558	0	ILMN_1709348	216	ALDH1A1
3.07	0.062	0.33	0.73983	0.955152	0.11	0.73983	0	ILMN_1779381	55176	SEC61A2
1.86	-0.148	-1.51	0.13642	0.633319	2.28	0.13642	0	NA	NA	NA
3.73	0.056	0.29	0.76973	0.961361	0.09	0.76973	0	ILMN_1680617	5362	PLXNA2
3.08	-0.463	-2.25	0.02814	0.339712	5.06	0.02814	0	ILMN_1786564	728378	POTEF
1.73	0.022	0.29	0.77218	0.961609	0.08	0.77218	0	NA	NA	NA
2.36	0.074	0.51	0.61116	0.925257	0.26	0.61116	0	NA	NA	NA
8.91	0.503	4.25	7e-05	0.011414	18.05	7e-05	1	ILMN_1678165	51690	LSM7
1.57	0.08	1.21	0.23163	0.740009	1.46	0.23163	0	NA	NA	NA
5.39	0.164	0.45	0.65746	0.936177	0.2	0.65746	0	ILMN_1782377	440354	SMG1P2
1.71	-0.041	-0.44	0.65966	0.937028	0.2	0.65966	0	ILMN_1815905	29101	SSU72
1.75	0.047	0.41	0.67986	0.941228	0.17	0.67986	0	ILMN_1728102	9144	SYNGR2
2.07	-0.128	-0.9	0.37309	0.832782	0.81	0.37309	0	NA	NA	NA
1.46	0.004	0.05	0.96418	0.996075	0	0.96418	0	NA	NA	NA
8.97	-0.049	-0.46	0.65014	0.934454	0.21	0.65014	0	ILMN_1728671	1384	CRAT
12.91	-0.009	-0.17	0.86697	0.980244	0.03	0.86697	0	ILMN_1668821	3916	LAMP1
1.91	-0.036	-0.29	0.77164	0.961558	0.08	0.77164	0	NA	NA	NA
8.28	-0.013	-0.13	0.89835	0.985265	0.02	0.89835	0	ILMN_1658269	9688	NUP93
1.78	-0.139	-1.27	0.20991	0.721492	1.61	0.20991	0	NA	NA	NA
2.12	-0.405	-1.76	0.0837	0.534888	3.09	0.0837	0	ILMN_1690397	1780	DYNC1I1
1.42	0.081	1.18	0.24089	0.747851	1.4	0.24089	0	NA	NA	NA
9.74	-0.099	-1.94	0.05713	0.463714	3.76	0.05713	0	ILMN_1770127	10294	DNAJA2
1.72	-0.019	-0.25	0.80213	0.968463	0.06	0.80213	0	NA	NA	NA
3.17	-0.294	-1.53	0.13223	0.626822	2.33	0.13223	0	ILMN_1688240	162466	PHOSPHO1
1.53	-0.043	-0.5	0.61716	0.926164	0.25	0.61716	0	NA	NA	NA
1.36	-0.088	-1.11	0.27016	0.773017	1.24	0.27016	0	NA	NA	NA
1.86	0.198	1.79	0.07864	0.523666	3.2	0.07864	0	ILMN_1685431	22873	DZIP1
5.96	0.088	0.53	0.59915	0.922065	0.28	0.59915	0	ILMN_1797566	116841	SNAP47
5.85	0.361	3.84	3e-04	0.026934	14.73	3e-04	1	ILMN_1797318	51182	HSPA14
2.03	0.122	0.69	0.49463	0.886341	0.47	0.49463	0	NA	NA	NA
4.09	0.438	2.32	0.02383	0.314034	5.37	0.02383	0	NA	NA	NA
1.82	0.04	0.47	0.64257	0.932898	0.22	0.64257	0	ILMN_1652693	6469	SHH
1.6	0.029	0.28	0.77895	0.962549	0.08	0.77895	0	NA	NA	NA
1.51	-0.12	-1.5	0.1392	0.637351	2.24	0.1392	0	ILMN_1707612	2277 /// 100532742	VEGFD /// PIR-FIGF
1.79	-0.108	-1.19	0.23984	0.74755	1.41	0.23984	0	NA	NA	NA
1.36	0.068	1.16	0.24945	0.755541	1.35	0.24945	0	ILMN_1663318	6003	RGS13
1.99	0.223	2.04	0.04546	0.422668	4.17	0.04546	0	NA	NA	NA
9.4	-0.131	-1.22	0.22633	0.737033	1.49	0.22633	0	ILMN_1712755	10489	LRRC41
1.44	0.126	1.87	0.06619	0.490601	3.5	0.06619	0	NA	NA	NA
2.19	0.079	0.54	0.59401	0.919929	0.29	0.59401	0	NA	NA	NA
1.58	-0.014	-0.19	0.84773	0.976067	0.04	0.84773	0	ILMN_1667064	26086	GPSM1
3.67	0.277	1.49	0.14073	0.639042	2.23	0.14073	0	NA	NA	NA
2.31	0.144	0.99	0.32644	0.809733	0.98	0.32644	0	NA	NA	NA
5.77	-0.014	-0.04	0.9664	0.996356	0	0.9664	0	ILMN_1685781	84520	GON7
1.61	0.023	0.25	0.80276	0.968567	0.06	0.80276	0	NA	NA	NA
1.86	0.017	0.14	0.88792	0.983367	0.02	0.88792	0	NA	NA	NA
3.08	-0.564	-2.55	0.01342	0.240641	6.48	0.01342	0	ILMN_1725072	147991	DPY19L3
2.03	-0.019	-0.18	0.8557	0.977377	0.03	0.8557	0	NA	NA	NA
1.59	-0.066	-0.8	0.42624	0.859967	0.64	0.42624	0	ILMN_1771397	280658	SSX7
1.68	-0.016	-0.22	0.82965	0.974015	0.05	0.82965	0	NA	NA	NA
5.49	-0.178	-1.28	0.20427	0.716069	1.65	0.20427	0	ILMN_1655485	83932	SPRTN
1.96	-0.094	-1.01	0.31715	0.804761	1.02	0.31715	0	NA	NA	NA
2.71	0.057	0.36	0.72048	0.950747	0.13	0.72048	0	ILMN_1814208	4193	MDM2
5.03	-0.028	-0.18	0.85648	0.977692	0.03	0.85648	0	ILMN_1789636	974	CD79B
4.1	-0.474	-1.57	0.12119	0.608264	2.47	0.12119	0	ILMN_1781764	3188 /// 100529097	HNRNPH2 /// RPL36A-HNRNPH2
2.24	-0.065	-0.53	0.5947	0.920113	0.29	0.5947	0	ILMN_1755665	7592	ZNF41
3.06	-0.167	-0.88	0.38445	0.838845	0.77	0.38445	0	ILMN_1688730	202052	DNAJC18
1.65	-0.037	-0.51	0.60991	0.925166	0.26	0.60991	0	NA	NA	NA
2.1	0.032	0.26	0.79907	0.968061	0.07	0.79907	0	NA	NA	NA
3.76	0.023	0.12	0.90271	0.985705	0.02	0.90271	0	ILMN_1684755	81621	KAZALD1
11.03	0.506	2.51	0.01464	0.248699	6.31	0.01464	0	ILMN_1804922	3481 /// 723961	IGF2 /// INS-IGF2
7.71	0.109	1.01	0.31582	0.803785	1.02	0.31582	0	ILMN_1780949	5318	PKP2
13.88	0.056	0.94	0.35166	0.823241	0.88	0.35166	0	ILMN_1744951	283120	H19
8.81	0.334	3.39	0.00124	0.062071	11.46	0.00124	0	ILMN_1769634	201254	CENPX
1.9	-0.149	-1.6	0.11385	0.593951	2.57	0.11385	0	NA	NA	NA
1.81	-0.073	-0.86	0.39126	0.842243	0.75	0.39126	0	NA	NA	NA
1.98	-0.115	-0.86	0.39269	0.842939	0.74	0.39269	0	NA	NA	NA
1.5	0.019	0.19	0.84883	0.976338	0.04	0.84883	0	NA	NA	NA
1.85	-0.096	-1.16	0.25025	0.756754	1.35	0.25025	0	ILMN_1805221	51125	GOLGA7
1.41	-0.009	-0.1	0.92056	0.98945	0.01	0.92056	0	NA	NA	NA
1.91	0.005	0.05	0.96407	0.996042	0	0.96407	0	NA	NA	NA
1.95	0.064	0.42	0.67707	0.94096	0.18	0.67707	0	ILMN_1689350	100506650	C17orf112
1.99	-0.05	-0.4	0.69276	0.944437	0.16	0.69276	0	ILMN_1662484	51208	CLDN18
2.82	0.105	0.8	0.42574	0.859835	0.64	0.42574	0	NA	NA	NA
2.1	-0.069	-0.7	0.48707	0.883352	0.49	0.48707	0	ILMN_1733245	3811	KIR3DL1
1.83	-0.115	-1.25	0.21576	0.727129	1.56	0.21576	0	NA	NA	NA
2.12	0.183	1.66	0.1015	0.572404	2.76	0.1015	0	NA	NA	NA
1.78	0.211	1.72	0.09011	0.548867	2.96	0.09011	0	ILMN_1686432	97	ACYP1
1.64	0.007	0.08	0.93462	0.991432	0.01	0.93462	0	NA	NA	NA
1.56	-0.007	-0.1	0.92242	0.989541	0.01	0.92242	0	ILMN_1692983	6822	SULT2A1
5.2	-0.354	-2.41	0.01882	0.283671	5.82	0.01882	0	ILMN_1695711	54491	FAM105A
1.96	0.222	2.41	0.01894	0.284314	5.81	0.01894	0	NA	NA	NA
1.58	0.039	0.48	0.63294	0.93111	0.23	0.63294	0	NA	NA	NA
1.83	-0.184	-1.26	0.21343	0.724491	1.58	0.21343	0	ILMN_1779882	134548	SOWAHA
1.65	0.088	1.03	0.30741	0.799102	1.06	0.30741	0	NA	NA	NA
1.52	-0.038	-0.55	0.58466	0.916456	0.3	0.58466	0	NA	NA	NA
2.21	-0.045	-0.4	0.69073	0.9441	0.16	0.69073	0	ILMN_1730521	3116	HLA-DPB2
5.81	0.265	2.56	0.01297	0.236699	6.55	0.01297	0	ILMN_1695362	7580	ZNF32
1.59	-0.026	-0.32	0.74845	0.957191	0.1	0.74845	0	ILMN_1768705	6860	SYT4
6.5	-0.033	-0.4	0.68791	0.943489	0.16	0.68791	0	ILMN_1731001	157697	ERICH1
2.4	-0.034	-0.29	0.76917	0.961195	0.09	0.76917	0	ILMN_1683589	55844	PPP2R2D
5.43	0.109	0.66	0.51016	0.892276	0.44	0.51016	0	NA	NA	NA
2.41	0.065	0.45	0.65267	0.935324	0.2	0.65267	0	NA	NA	NA
1.49	0	-0.01	0.99597	0.999631	0	0.99597	0	NA	NA	NA
1.85	-0.093	-1.04	0.30148	0.796502	1.09	0.30148	0	ILMN_1705557	441452 /// 645961	SPATA31C1 /// SPATA31C2
1.44	0.115	1.26	0.21078	0.722425	1.6	0.21078	0	NA	NA	NA
1.74	0.135	1.17	0.24549	0.752038	1.37	0.24549	0	ILMN_1735304	6382	SDC1
3.24	0.02	0.14	0.8929	0.984086	0.02	0.8929	0	ILMN_1811347	8861	LDB1
13.42	-0.005	-0.09	0.92541	0.990423	0.01	0.92541	0	ILMN_1684258	6234	RPS28
7.5	-0.023	-0.06	0.95404	0.994604	0	0.95404	0	ILMN_1786908	388818	KRTAP26-1
1.58	-0.058	-0.54	0.5903	0.918747	0.29	0.5903	0	ILMN_1726273	127124	ATP6V1G3
2.25	0.112	0.88	0.38328	0.838008	0.77	0.38328	0	ILMN_1729198	439957	IGKV1ORY-1
1.9	-0.045	-0.38	0.70263	0.947064	0.15	0.70263	0	NA	NA	NA
2.48	-0.026	-0.16	0.87515	0.981803	0.02	0.87515	0	ILMN_1666173	6942	TCF20
1.61	0.1	1.39	0.17079	0.681691	1.92	0.17079	0	NA	NA	NA
1.73	-0.062	-0.78	0.43795	0.864531	0.61	0.43795	0	NA	NA	NA
1.77	-0.049	-0.51	0.61328	0.925301	0.26	0.61328	0	NA	NA	NA
2.21	0.184	1.7	0.09451	0.558634	2.88	0.09451	0	NA	NA	NA
2.82	0.096	0.57	0.56785	0.911949	0.33	0.56785	0	ILMN_1753683	30837	SOCS7
1.58	0	-0.01	0.99533	0.999631	0	0.99533	0	NA	NA	NA
1.32	0.061	0.85	0.39743	0.845511	0.73	0.39743	0	NA	NA	NA
2.14	-0.083	-0.91	0.36763	0.829569	0.82	0.36763	0	NA	NA	NA
1.7	-0.079	-0.83	0.40972	0.85161	0.69	0.40972	0	NA	NA	NA
9.02	-0.134	-1.41	0.16441	0.673297	1.98	0.16441	0	ILMN_1788593	9807	IP6K1
9.98	-0.111	-1.47	0.14548	0.646875	2.17	0.14548	0	ILMN_1699112	1315	COPB1
4.46	-0.142	-0.73	0.46764	0.875634	0.53	0.46764	0	ILMN_1811258	5971	RELB
1.99	-0.074	-0.79	0.43471	0.86318	0.62	0.43471	0	ILMN_1673450	23109	DDN
1.63	-0.081	-0.97	0.33413	0.813284	0.95	0.33413	0	NA	NA	NA
6.49	0.254	0.63	0.52914	0.900021	0.4	0.52914	0	ILMN_1659099	9475	ROCK2
1.54	0.081	1	0.32177	0.807469	1	0.32177	0	NA	NA	NA
1.72	0.12	1.29	0.20206	0.71378	1.66	0.20206	0	ILMN_1713534	11155	LDB3
4.29	0.334	1.9	0.06177	0.476703	3.62	0.06177	0	ILMN_1751776	150468	CKAP2L
1.45	0.085	1.12	0.26674	0.769896	1.26	0.26674	0	NA	NA	NA
9.5	0.229	2.49	0.01552	0.25551	6.2	0.01552	0	ILMN_1655536	56943	ENY2
1.52	0.019	0.24	0.81007	0.970421	0.06	0.81007	0	ILMN_1706337	401474	SAMD12
1.53	0.021	0.29	0.77548	0.96242	0.08	0.77548	0	ILMN_1699473	57805	CCAR2
7.38	-0.026	-0.08	0.93845	0.991892	0.01	0.93845	0	ILMN_1685371	25870	SUMF2
1.65	0.035	0.47	0.64062	0.932267	0.22	0.64062	0	NA	NA	NA
1.88	-0.07	-0.52	0.60766	0.9243	0.27	0.60766	0	NA	NA	NA
1.88	-0.121	-0.76	0.45053	0.86867	0.58	0.45053	0	ILMN_1794659	2524	FUT2
1.69	0.22	2.43	0.01808	0.277322	5.9	0.01808	0	NA	NA	NA
1.27	-0.052	-0.8	0.42511	0.859421	0.64	0.42511	0	NA	NA	NA
8.79	0.711	4.25	7e-05	0.011222	18.1	7e-05	1	ILMN_1737314	604	BCL6
7.67	0	0	0.99956	0.999997	0	0.99956	0	ILMN_1837935	3842	TNPO1
2.4	0.046	0.3	0.76644	0.960475	0.09	0.76644	0	NA	NA	NA
1.51	-0.047	-0.63	0.52955	0.900261	0.4	0.52955	0	NA	NA	NA
2.52	-0.094	-0.56	0.57563	0.913871	0.32	0.57563	0	ILMN_1703679	2214	FCGR3A
8.03	0.036	0.55	0.5845	0.916456	0.3	0.5845	0	ILMN_1808568	29920	PYCR2
1.68	0.064	0.87	0.38849	0.841193	0.75	0.38849	0	ILMN_1669745	25788	RAD54B
1.92	0.168	1.76	0.08274	0.532761	3.11	0.08274	0	NA	NA	NA
3.63	0.314	1.8	0.07756	0.520901	3.22	0.07756	0	ILMN_1675273	23759	PPIL2
2.43	0.352	1.39	0.17033	0.681436	1.92	0.17033	0	ILMN_1772976	153579	BTNL9
1.6	0.086	0.99	0.32532	0.809193	0.98	0.32532	0	NA	NA	NA
4.89	-0.094	-0.76	0.45147	0.868772	0.57	0.45147	0	ILMN_1770676	4076	CAPRIN1
2.05	-0.224	-1.36	0.17904	0.690548	1.85	0.17904	0	ILMN_1727778	22854	NTNG1
1.88	0.001	0.01	0.98874	0.998606	0	0.98874	0	NA	NA	NA
1.78	0.154	1.96	0.05449	0.456376	3.84	0.05449	0	NA	NA	NA
4.73	0.024	0.08	0.9344	0.991432	0.01	0.9344	0	ILMN_1678842	7058	THBS2
1.64	0.15	1.91	0.06102	0.475246	3.64	0.06102	0	NA	NA	NA
1.94	-0.161	-1.29	0.20313	0.714788	1.65	0.20313	0	ILMN_1669621	152206	CCDC13
